id,titre,objet,date_creat,date_publi,adr1,adr2,adr3,adrs_codepostal,libcom,siteweb
751P00172505,ENSEMBLE VOCAL EURYDICE,promouvoir la pratique et le développement du chant choral amateur enseignement de la technique vocale,2005-09-15,0001-01-01,,28 30     RUE Coriolis,,75012,PARIS,
751P00172517,EH LES VILAINS,favoriser développer et promouvoir toutes les formes artistiques et entre autres le spectacle vivant,2005-09-16,0001-01-01,,3         RUE du Docteur goujon,,75012,PARIS,
751P00172605,FRM & BI,constituer une équipe de football afin de participer au championnat,2005-09-22,0001-01-01,,78        AV  de Saint mande,,75012,PARIS,
751P00172609,MORI PRODUCTION,protection discographique et promotion d'artistes,2005-09-22,0001-01-01,,14        RUE Claude tillier,,75012,PARIS,
751P00172610,AUX TESSELLES APPRIVOISEES,découverte de la mosaique par le loisir creatif,2005-09-22,0001-01-01,,6         RUE Michel chasles,,75012,PARIS,
751P00172621,COMPAGNIE SMANIA TEATRO,promouvoir organiser sur et autour de manifestations et d'actions culturelles dans tous les domaines artistiques existants,2005-09-23,0001-01-01,,38        RUE de la Vega,,75012,PARIS,
751P00172628,NOS GENERATIONS,d'entreprendre favoriser et développer toutes actions utiles visant a rapprocher les générations,2005-09-23,0001-01-01,,4         RUE Moreau,,75012,PARIS,
751P00172645,TERRES D'AFRIQUE EN FRANCE,d'engager de soutenir de mettre en oeuvre de suivre de gérer et d'animer le projet de création d'un centre culturel africain,2005-09-26,0001-01-01,,6         RUE Dugommier,,75012,PARIS,
751P00172650,AMLPPJA ASSOCIATION DE MUSIQUE LIBRE POUR LA PROMOTION DES JEUNES ARTISTES,de promouvoir les jeunes artistes passionner par la music,2005-09-26,0001-01-01,,40        RUE de Bercy,,75012,PARIS,
751P00172675,BIOSPHERE EXPEDITIONS,organiser des séjours d'ecotourisme pour soutenir la recherche scientifique et la défense de l'environnement,2005-09-27,0001-01-01,,5         RUE Fabre d églantine,,75012,PARIS,
751P00172678,LES ICONOBLASTES,développer et promouvoir la création la recherche l'archivage et la didiffusion d'oeuvres artistiques,2005-09-27,0001-01-01,,51        AV  du General michel bizot,,75012,PARIS,
751P00172699,NOVO CANINE S,promotion d'artistes européens,2005-09-28,0001-01-01,,7         RUE Emile gilbert,,75012,PARIS,
751P00172702,KIDIFILM,réunir un collectif d'artistes et de techniciens de l'audiovisuel et de tous les domaines artistiques et techniciens intervenant dans la réalisation d'un film,2005-09-28,0001-01-01,,323       RUE de Charenton,,75012,PARIS,
751P00172712,VOIX D'EBENES,créer un réseau international de promotion de la femme,2005-09-29,0001-01-01,,117       RUE de Charenton,,75012,PARIS,
751P00172713,MANARTIS PEPINIERE D'ENTREPRISES CULTURELLES ET TOURISTIQUES,défendre promouvoir et développer la culture et le tourisme sous toutes ses formes,2005-09-29,0001-01-01,,152       BD  Diderot,,75012,PARIS,
751P00172715,MILLE ET UNE DECOUVERTES,échanger entre jeunes parents sur les sujets qui les preoccupent et leur permettre de profiter de l'expérience des autres intervenants,2005-09-29,0001-01-01,,2         RUE Legraverend,,75012,PARIS,
751P00172774,LA COMPAGNIE BULLE D'OZER,création promotion diffusion et production de spectacles vivants,2005-10-04,0001-01-01,,98        CRS de Vincennes,,75012,PARIS,
751P00172800,QUEL BAZ ART,la création et la diffusion de spectacles vivants,2005-10-05,0001-01-01,,26        RUE Santerre,,75012,PARIS,
751P00172839,GROUPE D'ETUDE EN PARASITOLOGIE MYCOLOGIE GEPAMY,fournir les moyens et ressources nécessaires a des fins de formation et perfectionnement,2005-10-07,0001-01-01,,27        RUE Chaligny,,75012,PARIS,
751P00172843,ASSOCIATION POUR LA PROMOTION DE L'EAU A LALAKANGUEMOU REPUBLIQUE DU MALI A P E L,de promouvoir et d'encourager des actions pour la satisfaction des populations du village de lakanguemou en eau potable,2005-10-07,0001-01-01,,43        RUE de Fecamp,,75012,PARIS,
751P00172882,PARANOID,la création la production et le développement de créations artistiques,2005-10-13,0001-01-01,,64        BD  de Bercy,,75012,PARIS,
751P00172925,ASSOCIATION MAGMA SYSTEME PRODUCTION,faire la promotion de l'art et de la culture africaine,2005-10-13,0001-01-01,,94        BD  Poniatowski,,75012,PARIS,
751P00172953,ASSOCIATION SPORTIVE ECART,promouvoir l'expression corporelle et artistique afin de favoriser la pratique de differents sports,2005-10-14,0001-01-01,,35        RUE Montgallet,,75012,PARIS,
751P00172964,ASSOCIATION DU CORPS DU CONTROLE GENERAL ECONOMIQUE ET FINANCIER,défendre et illustrer le nouveau corps et de participer a ce mouvementgeneral,2005-10-17,0001-01-01,,3         BD  Diderot,,75012,PARIS,
751P00172971,ASSOCIATION DES COMMERCANTS DE REUILLY,représenter l'ensemble des commercants artisans et prestataires deservices du quartier auprès des administrations,2005-10-17,0001-01-01,,83        RUE de Reuilly,,75012,PARIS,
751P00173027,ROWALD,promouvoir la musique sous différentes formes classique contemporaine aine traditionnelle,2005-10-19,0001-01-01,,5         IMP Crozatier,,75012,PARIS,
751P00173095,INTERCULTURALITES ASSOCIATION POUR LA PROMOTION DES CULTURES ET DE L'INTERCULTURALITE,promouvoir toutes les cultures dans leur diversité et leurs spécificités,2005-10-24,0001-01-01,,23        RUE Lamblardie,,75012,PARIS,
751P00173190,DU PAIN SUR LES PLANCHES,le financement d'associations humanitaires,2005-10-28,0001-01-01,,1         RUE Jaucourt,,75012,PARIS,
751P00173192,INSTITUT DE PHYTONUTRITION SYSTEMIQUE,l'étude l'analyse la recherche pouvant contribuer a la santé humaine,2005-10-28,0001-01-01,,14        AV  de Corbera,,75012,PARIS,
751P00173203,LES CHERUBINS,la garde d'enfants au domicile des parents,2005-10-31,0001-01-01,,26 T      RUE Nicolai,,75012,PARIS,
751P00173211,ATELIER TILTUS,conception réalisation et production de décors et prototypes artistiques,2005-10-31,0001-01-01,,144       RUE du Faubourg saint antoine,,75012,PARIS,
751P00173223,SOLIDAIRES SANS FRONTIERES,oeuvrer pour la promotion de la solidarité dans le monde par la création de liens d'amitié de fraternité,2005-11-02,0001-01-01,,16        RUE Montgallet,,75012,PARIS,
751P00173225,IPOK FABRIK,la création artistique la diffusionet le développement de l'art,2005-11-02,0001-01-01,,181       AV  Daumesnil,,75012,PARIS,
751P00173257,L'ESSAI RACHEL,promouvoir et pratiquer les arts du spectacle,2005-11-04,0001-01-01,,15        RUE Paul henri grauwin,,75012,PARIS,
751P00173262,SEITAIHO EN FRANCE,de promouvoir et de développer l'image du seithai art de vivre aijaponais,2005-11-04,0001-01-01,,2         IMP Canart,,75012,PARIS,
751P00173264,KALONE,groupement d'île kalone en casamance au senegal de promouvoir la musique traditionnelle,2005-11-04,0001-01-01,,78        BD  Soult,,75012,PARIS,
751P00173277,CLUB BLEU PASSION,promotion et développement culturel des loisirs entre tous ses membres permettre l'organisation de voyages en france comme a l'étranger créer des animations sociales culturelles et éducatives,1989-10-30,0001-01-01,,94        BD  Poniatowski,,75012,PARIS,
751P00173302,LE VENT DU VOYAGE,promouvoir favoriser soutenir encourager la logistique d'un tour du momonde a vélo,2005-11-08,0001-01-01,,7         RUE Christian dewet,,75012,PARIS,
751P00173325,PETIT GARCON PG,soutenir et accompagner l'artiste auteur compositeur interprete auregan,2005-11-09,0001-01-01,,4         RUE de Citeaux,,75012,PARIS,
751P00173338,LES COMPAGNONS DE LA TABLE OVALE DE PARIS ILE DE FRANCE,la promotion d'événements et de manifestation a caractère sportif,2005-11-09,0001-01-01,,          AV  de Gravelle,,75012,PARIS,
751P00173362,ASSOCIATION POUR LA DIFFUSION L'APPROFONDISSEMENT ET LA TRANSMISSION DE NOTRE HERITAGE A D,développer toutes actions notamment de soutien aux familles nécessiteuses de formation d'echange et de recherche en relation avec la diffusion,2005-11-10,0001-01-01,,8         RUE Emilio castelar,,75012,PARIS,
751P00173366,ASSOCIATION EMERAUDE FRANCE,permettre a toute personne physique ou morale de contribuer au rapprochement au dialogue entre culture et traditions,2005-11-10,0001-01-01,,45        RUE Jacques hillairet,,75012,PARIS,
751P00173384,INSTITUT SUPERIEUR DE RECHERCHE I S R EXPERIENTIAL KNOWLEDGE INTITUTE E K I,la promotion tous azimuts de la communication de l'anglais de la docimologie,2005-11-14,0001-01-01,,116       RUE de Charenton,,75012,PARIS,
751P00173394,PRESSE TOILES,développer une activité artistique sous toutes ses formes au profit des salaries du siégé social des nouvelles messageries de la presse parisienne,2005-11-15,0001-01-01,,52        RUE Jacques hillairet,,75012,PARIS,
751P00173412,ASSOCIATION GALSENE,l'établissement d'un collectif d'artistes prioritairement hip hop,2005-11-16,0001-01-01,,25        AV  du General michel bizot,,75012,PARIS,
751P00173419,ABBICCITALIA,l'apprentissage de la langue italienne,2005-11-16,0001-01-01,,2         RUE Crozatier,,75012,PARIS,
751P00173420,AVANTITUDE,développer des ressources humaines au moyen de prestations d'information,2005-11-16,0001-01-01,,2         RUE Crozatier,,75012,PARIS,
751P00173461,ASSOCIATION TERRASSE BOIS ATB,promouvoir la terrasse et les produits connexes par un développement durable de son marche et une mise en oeuvre de qualité,2005-11-18,0001-01-01,,6         AV  de Saint mande,,75012,PARIS,
751P00173466,TANDIS QU'AU LOIN LA BAS,mise en place de projets lies a l'art contemporain,2005-11-18,0001-01-01,,79        RUE Crozatier,,75012,PARIS,
751P00173479,ALLIANCE POUR LA DEFENSE DES INTERETS DU PEUPLE ADIP,sensibiliser la population universelle des droits de l'homme d'oeuvrer pour l'instauration de l'ademocratie,2005-11-21,0001-01-01,,16        RUE du Colonel oudot,,75012,PARIS,
751P00173499,ASSOCIATION SIDDHARTA,d'apporter un soutien aux projets bouddhistes,2005-11-21,0001-01-01,,          RTE Circulaire,,75012,PARIS,
751P00173592,GAUCHE OUVRIERE ET POPULAIRE SERVIR LE PEUPLE GOP SLP,défendre et promouvoir les valeurs et les intérêts du peuple,2005-11-25,0001-01-01,,7         VIL de Saint mande,,75012,PARIS,
751P00173633,BRASIL NORDESTE,divulger la culture brésilienne en general,2005-11-29,0001-01-01,,8         BD  Soult,,75012,PARIS,
751P00173654,JIKKE POUR L'AFRIQUE DE L'OUEST JAO,aider au développement des zones enclavées par des actions de développement telles que la construction de dispensaires d'écoles,2005-11-30,0001-01-01,,12        ALL Vivaldi,,75012,PARIS,
751P00173661,ACTION PRECARITE EMPLOI SYSTEME B APE SYSTEME B,recencer la concordance par tous moyens entre les entreprises les collectivités,2005-11-30,0001-01-01,,96        RUE de Charenton,,75012,PARIS,
751P00173683,ASSOCIATION CITOYENNE DE SOLIDARITE ET DE LUTTE CONTRE LES AGRESSIONS ACSLA,promouvoir la solidarité et la citoyenneté face aux agressions,2005-12-01,0001-01-01,,89        RUE de Picpus,,75012,PARIS,
751P00173700,L'ARTISAN ET SON ART ETHNIQUE,développer les cultures au travers des bijoux de l'artisanat,2005-12-02,0001-01-01,,3         RUE Erard,,75012,PARIS,
751P00173722,CITE DE LA GLOIRE,propager la bonne nouvelle de jésus christ par le moyen de l'évangélisation et la formation biblique,2004-03-26,0001-01-01,,5         RUE Villiot,,75012,PARIS,
751P00173726,BLEU COMME UNE ORANGE,création d'un lieu d'accueil et d'éveil pour les enfants de 18 mois a4 ans,2005-12-02,0001-01-01,,20        AV  du Bel air,,75012,PARIS,
751P00173739,SAHIB ZAMANE,créer un lieu de vie permettant l'echange d'idées,2005-12-06,0001-01-01,,21        RUE de Fecamp,,75012,PARIS,
751P00173745,CAONA ASSOCIATION,promotion et l'amélioration de la visibilité des femmes musiciennes dans les musiques actuelles,2005-12-06,0001-01-01,,1         RUE Beccaria,,75012,PARIS,
751P00173756,ASSOCIATION CULTURELLE FRANCO AZERI ARAZ,promouvoir la connaissance de la culture azerbaidjanaise,2005-12-07,0001-01-01,,63        RUE de Lyon,,75012,PARIS,
751P00173757,MOUVEMENT TRANSCULTURE,promouvoir les cultures transversales établir des ponts entre différentes cultures,2005-12-07,0001-01-01,,63        RUE de Lyon,,75012,PARIS,
751P00173760,LES AMIS DE KADIMA,défense soutien et adhésion aux ideaux de l'organisation sioniste mondiale,2005-12-07,0001-01-01,,24        RUE Jules césar,,75012,PARIS,
751P00173841,MISS SWING,l'enseignement de disciplines dans le domaine de la danse du fitness et de l'art,2005-12-13,0001-01-01,,8         RUE Cannebiere,,75012,PARIS,
751P00173843,RELACHE LE LUNDI,la création l'adaptation et la diffusion de toutes formes de créations artistiques production de spectacles vivants,2005-12-13,0001-01-01,,          RTE du Champ de manoeuvre,,75012,PARIS,
751P00173844,SERVICE DE SOUTIEN ET DE PROTECTION AVANGARD,l'aide l'assistance la protection la surveillance la défense,2005-12-13,0001-01-01,,107       RUE de Reuilly,,75012,PARIS,
751P00173872,KATANA PRODUCTION,échanges culturels entre les peuples,2005-12-14,0001-01-01,,14 16     RUE Santerre,,75012,PARIS,
751P00173873,ANTHESIS,faire connaître promouvoir donner une visibilité aux techniques et thérapies corporelles,2005-12-14,0001-01-01,,17        RUE du Docteur goujon,,75012,PARIS,
751P00173902,ASSOCIATION DEFENSE DES USAGERS DE SKYBLOG COM,association de défense des usagers de skyblog com,2005-12-16,0001-01-01,,8         RUE Biscornet,,75012,PARIS,
751P00173920,BLOCCKING STONES,être candidat aux élections du bureau de l'école spéciale des travaux publics,2005-12-19,0001-01-01,,19        AV  du Bel air,,75012,PARIS,
751P00173963,ASSOCIATION SUNSET PEOPLE,de faire connaître et promouvoir la musiqueelectronique et les artistes de musique électronique,2005-12-20,0001-01-01,,9         PAS Abel leblanc,,75012,PARIS,
751P00173968,BUREAU DE CONCERTS ROUZAUD HERRERO,l'organisation de spectacles vivants,2005-12-20,0001-01-01,,29        BD  de Reuilly,,75012,PARIS,
751P00174034,DUO D'EN BAS,promouvoir la musique du groupe duo d'en bas a travers diverses maifestations culturelles,2005-12-23,0001-01-01,,156 B     AV  Daumesnil,,75012,PARIS,
751P00174050,U E A UNIVERSITE EUROPEENNE ASSOMPTIONNISTE,de faire progresser l'être humain par la formation la communication et l'éducation,2005-12-26,0001-01-01,,40        RUE de Toul,,75012,PARIS,
751P00174062,ART SENSO COMMUNICATION,promouvoir le spectacle vivant et es créations artistiques,2004-10-29,0001-01-01,,22        PAS du Génie,,75012,PARIS,
751P00174114,VELO CLUB GENSINY,pratique de l'entraînement et de la compétition cycliste,2005-12-29,0001-01-01,,99        RUE de Charenton,,75012,PARIS,
751P00174118,ARCHS,activités culturelles sportives,2005-12-30,0001-01-01,,36        RUE Sibuet,,75012,PARIS,
751P00174119,TECHNIQUES ENERGETIQUES DE SANTE ET ARTS MARTIAUX CHINOIS TESAM,enseignement des arts martiaux,2005-12-30,0001-01-01,,27        RUE Antoine arnauld,,75012,PARIS,
751P00174142,AERODRONES,favoriser développer promouvoir des actions et des activités aéronautiques et spatiales notamment autour des drones et de l'innovation technologique,2003-06-23,0001-01-01,,35        RUE Montera,,75012,PARIS,
751P00174159,COLLECTIF DES MEMBRES DES INSTANCES DE REFLEXION POUR LA PAIX DEMOCRATIE ET DEVELOPPEMENT DE LA COTE D'IVOIRE C M I R P D C I,sensibiliser la diaspora ivoirienne et ses sympathisants a oeuvrer pour la stabilité et le developpemnt socio économique de la cote d'ivoire,2006-01-02,0001-01-01,,5         RUE Tourneux,,75012,PARIS,
751P00174175,ART EN BALLADE,favoriser la pratique entre ses mbrs des arts plastiques,2006-01-04,0001-01-01,,124       BD  Diderot,,75012,PARIS,
751P00174183,A SAUT D'EUROPE,organiser toute manifestation a caractère pédagogique culturel,2006-01-04,0001-01-01,,13        RUE de Citeaux,,75012,PARIS,
751P00174196,FLIRT,promouvoir l'étude la recherche l'enseignement l'exposition du design et de sa théorie dans toutes ses approches,2006-01-05,0001-01-01,,93        AV  du General michel bizot,,75012,PARIS,
751P00174225,CRAIE ART,la production la promotion et l'echange de differents savoir faire d'artistes,2006-01-09,0001-01-01,,69        RUE de Lyon,,75012,PARIS,
751P00174244,DATEMPERS,la promotion d'artistes et d'oeuvres méconnus et peu ou pas médiatises,2006-01-05,0001-01-01,,9 B       VIL de Saint mande,,75012,PARIS,
751P00174279,TEENTAAL,améliorer la connaissance de culture indienne dans la communauté francophone,2006-01-12,0001-01-01,,98 B      CRS de Vincennes,,75012,PARIS,
751P00174348,ASSOCIATION FREAKY PU SE,promotion du groupe de musique amplifiée,2006-01-17,0001-01-01,,78        QUAIde la Rapee,,75012,PARIS,
751P00174374,COLLECTIF DES PME PMI DE LUMIERE A PARIS BERCY,maintien et pérennité des entreprises adhérentes au sein de l'immeuble lumière anciennement centre de bercy expo,2000-05-23,0001-01-01,,40        AV  des Terroirs de france,,75012,PARIS,
751P00174376,FANILO DE L'ENFANCE MALGACHE,"rassembler des personnes physiques et morales decidees et motivees pour aider les enfants défavorises et en difficultés dans des villages malgaches, promouvoir des activités culturelles malgaches etc",1999-04-09,0001-01-01,,242       RUE de Charenton,,75012,PARIS,
751P00174378,COLLECTIF DES 31 COPROPRIETAIRES DU 26 RUE DAGORNO 75012 PARIS,défense des intérêts des 31 copropritaires du 26 rue dagorno,2006-01-18,0001-01-01,,26        RUE Dagorno,,75012,PARIS,
751P00174387,MINI ORCHESTRA,diffuser le travil d'artiste,2006-01-18,0001-01-01,,10        RUE d'Austerlitz,,75012,PARIS,
751P00174415,B SOCIATION DU COLLECTIF DU 5 6 FEVRIER 2000,réunion de toutes personnes intéressées par les suites de la décision du tribunal de fontainebleau du 26 /01/05a bourron marlotte,2006-01-19,0001-01-01,,10        IMP des Arts,,75012,PARIS,
751P00174416,INITIATIVE EUROPEENNE ET SOCIALE IES,réflexion politique,2006-01-20,0001-01-01,,67        BD  de Picpus,,75012,PARIS,
751P00174431,ASSOCIATION NATIONALE D'ACCOMPAGNEMENT DES VIGNERONS INDEPENDANTS A L'EXPORT,permettre les échanges d'expériences et connaissances entre les vignerons indépendants,2006-01-20,0001-01-01,,4         PL  Felix eboue,,75012,PARIS,
751P00174435,SPORT PRESSION,pratique du sport en loisir ou compétition,2006-01-23,0001-01-01,,1         PL  Lachambeaudie,,75012,PARIS,
751P00174545,FAMI FORMES ARTISTIQUES MUSIQUES ET IMAGES,développer toutes formes d'art de musiques sons et images,2006-01-27,0001-01-01,,111       AV  de Saint mande,,75012,PARIS,
751P00174567,DEVENIR ENSEMBLE SEJOURS DE VACANCES,l'accueil des jeunes en séjours de vacances,2002-06-20,0001-01-01,,26 T      RUE Nicolai,,75012,PARIS,
751P00174624,LES SOMNAM BULLES,développer des activités et des actions d'animation culturelle artistique,2006-02-01,0001-01-01,,55        RUE Traversière,,75012,PARIS,
751P00174654,PARI ROCK,organiser des concerts en île de france,2006-02-06,0001-01-01,,20        BD  Soult,,75012,PARIS,
751P00174674,VOIX ET MOUVEMENT,la recherche l'enseignement la pratique et l'organisation d'ateliers et de stages portant sur toute sortede technique artiqtique,2006-02-03,0001-01-01,,8         PAS Dagorno,,75012,PARIS,
751P00174677,ANALYSE INTEGRATIVE REVE EVEILLE AIRE,l'aire s'inscrit dans le mouvement des thérapies integratives,2006-02-03,0001-01-01,,8         RUE Cannebiere,,75012,PARIS,
751P00174702,VAINCRE LE SIDA EN REPUBLIQUE CENTRAFICAINE,dépistage prise en charge des malades atteints du sida,2006-02-07,0001-01-01,,1         SQ  Paul blanchet,,75012,PARIS,
751P00174703,FEMMES DE DROITS DROITS DES FEMMES,faire respecter les droits des protituees,2006-02-07,0001-01-01,,16        RUE de Picpus,,75012,PARIS,
751P00174712,CONSCIENCE RESPECT INTERNATIONAL C R I,développement d'une plateforme globale pour un nouveau rapport entre le nord,2006-02-07,0001-01-01,,60        BD  de Picpus,,75012,PARIS,
751P00174736,COMITE D'ACTIONS POUR LA PROMOTION ET LE DEVELOPPEMENT DE L'ECOMONOMIE DE PROXIMITE CAPDED,entreprendre des actions contribuant au developpment et a la promotionde commerces de proximité,2006-02-08,0001-01-01,,29        RUE Gabriel lame,,75012,PARIS,
751P00174756,ECOMED 21,favoriser la mise en oeuvre du développement durable dans l'aire medi terraneenne et promouvoir la coopération et les échanges entre les rives nord et sud de la mediterrannee,2006-02-09,0001-01-01,,68        BD  Soult,,75012,PARIS,
751P00174781,PERIPHERIE,réalisation et la production de films institutionnels documentaires et fictionnels,2006-02-23,0001-01-01,,88        AV  de Saint mande,,75012,PARIS,
751P00174785,SITM,promouvoir l'étude du théâtre medieval et d'aider a l'organisation du congres international tous les trois ans de la société internationale pour l'étude du théâtre medieval,2006-02-23,0001-01-01,,125       RUE de Picpus,,75012,PARIS,
751P00174791,HARMONIE PAR LE CHANT ET LES ARTS,développer les potentialités artistiques et humaines,2006-02-10,0001-01-01,,5         RUE Marsoulan,,75012,PARIS,
751P00174799,BODY MIND,promouvoir la théorie et la pratique de la danse et de l'art thearpie,2006-02-10,0001-01-01,,103       AV  de Saint mande,,75012,PARIS,
751P00174833,FONDS FRANCAIS POUR LA RESTAURATION DU PALAIS BEHAGUE,restauration du palais behague,2006-02-14,0001-01-01,,65        RUE Baron le roy,,75012,PARIS,
751P00174839,SSOCIATION POUR LA VALORISATION DES COUTUMES ET TRADITIONS DU MONDE VCTM,de porter a la connaissance du grand public les coutumes et traditions des différentes cultures du monde,2006-02-14,0001-01-01,,15 17     RUE Beccaria,,75012,PARIS,
751P00174895,DANSE BARRE AU SOL D B S,cours de danse particulier et collectif,2006-02-17,0001-01-01,,18        RUE Dugommier,,75012,PARIS,
751P00174906,LATINA INTERLINK ORGANIZATION LATINA INTERLINK ORG,promouvoir des actions et des projets nationaux,2006-02-17,0001-01-01,,201       RUE de Charenton,,75012,PARIS,
751P00174912,VIVRE UNE ENFANCE SPORTIVE,la pratique le développement la promotion l'organisation et l'encadrement d'activités dans le secteur péri scolaire,2006-02-20,0001-01-01,,44 B      RUE de la Vega,,75012,PARIS,
751P00174922,ELEGY STUDIOS,la création d'oeuvres artistiques dans le domaine de la musique,2006-02-20,0001-01-01,,75        AV  Ledru rollin,,75012,PARIS,
751P00174961,INVEST EBOURSE,constitution d'un portefeuille de valeurs mobilières cotees,2006-02-22,0001-01-01,,11 13     AV  du Bel air,,75012,PARIS,
751P00174965,ASSOCIATION INTERCULTURELLE DES ETUDIANTS AIDE,apporter un soutien aux étudiants étrangers présents en france ou souhaitant y venir ds le cadre d'un voyage ou a des fins culturelles ou touristiques,2006-02-22,0001-01-01,,5         RUE Henri desgrange,,75012,PARIS,
751P00175008,DEVENIR ENSEMBLE,accueil des jeunes en lieu de vie ou séjour de rupture,1998-10-15,0001-01-01,,26 T      RUE Nicolai,,75012,PARIS,
751P00175037,HORIZONTES LATINOAMERICANOS DE LA CULTURA,de promouvoir et de diffuser l'art de la culture latino américaine de promouvoir la distribution la vente et l'achat de tout type d'objet artistique ou artisanal entre les continents,2006-02-28,0001-01-01,,10        RUE Gossec,,75012,PARIS,
751P00175050,PROMOCOM,"promotion de la formation et de l'éducation de tous publics par tout moyen de communication et toute opération pouvant y contribuer en particulier l'édition d'ouvrages, études et livres divers etc",2006-01-12,0001-01-01,,26        RUE Nicolai,,75012,PARIS,
751P00175088,SPORT INTERNATIONAL ORGANISATION S I O,l'organisation de séjours sportifs principalement en france,2006-03-02,0001-01-01,,33        BD  Poniatowski,,75012,PARIS,
751P00175090,ASSOCIATION DES ADMINISTRATEURS DE GECKOZONE,de produire un centre de ressources d'informations et de documentations de référence pour les utilisateurs de gecko,2006-03-02,0001-01-01,,173       RUE de Charenton,,75012,PARIS,
751P00175095,ART EN CIEL PROD,production de spectacles et d'événements culturels,2006-03-03,0001-01-01,,5         RUE Ernest lacoste,,75012,PARIS,
751P00175136,VIVRE UNE ENFANCE SPORTIVE,la pratique le développement la promotion l'organisation et l'encadrement d'activités dans le secteur périscolaire,2006-03-06,0001-01-01,,44 B      RUE de la Vega,,75012,PARIS,
751P00175177,LILITH S'ENVOLE COMPAGNIE LEC,produire monter et représenter des pièces de théâtre,2006-03-08,0001-01-01,,5         RUE Elisa lemonnier,,75012,PARIS,
751P00175219,LES SOLISTES FRANCAIS,promotion de l'orchestre dénomme les solistes francais ainsi que l'organisation et/ou la production de concerts ou d'événements de type culturel et toutes autres activités compatibles incluant l'orchestre,2002-11-19,0001-01-01,,41        BD  de Reuilly,,75012,PARIS,
751P00175263,CMV COMBATTRE LA MOROSITE VISUELLE,réaliser des fresques,2006-03-13,0001-01-01,,7         RUE Rondelet,,75012,PARIS,
751P00175266,L'ATELIER EN COULEURS,de favoriser l'action culturelle entre ses membres,2006-03-20,0001-01-01,,43        AV  de Saint mande,,75012,PARIS,
751P00175274,UNION DES ACEF DE PARIS ET SA REGION SEINE ET MARNE ET AISNE ET NORMANDIE,promouvoir les valeurs de solidarité de bénévolat de performance et de fidélité entre les mbrs la constituant,2006-03-14,0001-01-01,,18        QUAIde la Rapee,,75012,PARIS,
751P00175312,ESTHETIQUE ESTHETISME,promouvoir la culture et la vie artistique hors des institutions,2006-03-15,0001-01-01,,18        RUE de Cotte,,75012,PARIS,
751P00175322,ASSOCIATION DU MINISTERE MESSIANIQUE SAR SHALOM LE PRINCE DE LAPAIX,organisation des séminaires d'enseignement concernant israel et le judaïsme messianique,2006-03-16,0001-01-01,,5         RUE Maurice dénis,,75012,PARIS,
751P00175339,REVEURS DE LUNE,la production et la réalisation de courts métrages,2006-03-16,0001-01-01,,235       RUE de Bercy,,75012,PARIS,
751P00175365,ASSOCIATION CULTURELLE ARTISTIQUE ET ENVIRONNEMENTALE ACAE,sensibiliser et d'aider par l'information et tout autre moyen la préservation de notre patrimoine culturel,2006-03-20,0001-01-01,,21        RUE de Fecamp,,75012,PARIS,
751P00175376,B A S BUREAU ARTISTIQUE SURREALISTE,produire et diffuser des fictions des documentaires des travaux photos ou toutes oeuvres artistiques,2006-03-20,0001-01-01,,10        RUE Jules lemaitre,,75012,PARIS,
751P00175397,ARTS ET TECHNIQUES DE LA CERAMIQUE,promouvoir les métiers de la céramique au travers de l'enseignement des arts et techniques céramiques et de promouvoir les artistes et les adhérents de lassociation en organisant l'exposition de leurs oeuvres,2005-07-13,0001-01-01,,1         AV  Courteline,,75012,PARIS,
751P00175423,COMITE DE SOUTIEN AUX VICTIMES DE LA REPRESSION,organiser le soutien materiel moral juridique de prisonniers ou inculpes,2006-03-21,0001-01-01,,5         PL  Felix eboue,,75012,PARIS,
751P00175433,JUNIOR DIDEROT CONSEIL,cet enseignement pratique recouvre une participation a des travaux pour des entreprises concernes par le type d'enseignement de l'université,2006-03-22,0001-01-01,,4         RUE de Citeaux,,75012,PARIS,
751P00175543,TRONC DE FAMILLE,apporter des conseils et des services aux personnes desirant aider des organismes d'intérêt general en france,2006-03-30,0001-01-01,,14        RUE Sidi brahim,,75012,PARIS,
751P00175546,VIVALDI ENSEMBLE,prendre la défense des intérêts collectifs ou individuels des adhérents locataires des immeubles,2006-03-30,0001-01-01,,24        ALL Vivaldi,,75012,PARIS,
751P00175560,INDIEPOPROCK NET,arantir la perenite matérielle et l'intégrité intellectuelle des activités éditoriales,2006-03-30,0001-01-01,,80        BD  de Reuilly,,75012,PARIS,
751P00175585,ASSOCIATION POUR LA RADIO NUMERIQUE D R,diffusion numérique,2006-04-03,0001-01-01,,224 228   RUE du Faubourg saint antoine,,75012,PARIS,
751P00175596,S'OS OCEANS,création et pérennisation des projets a but environnemental et de developpment durable et humain,2006-04-03,0001-01-01,,87        RUE de Reuilly,,75012,PARIS,
751P00175621,COMPTOIR DES ARTS,création adaptation conseil gestion de tout les formes de créations artistiques et événements culturels par tous moyens existants ou futurs. etc,1992-09-14,0001-01-01,,4         RUE de Madagascar,,75012,PARIS,
751P00175639,UNION DES CADRES EN ACTIVITES A LA POSTE INTERARMEES UCAPI,maintenir et promouvoir les traditions et la cohésion au sein du service de la poste interarmées,2006-04-05,0001-01-01,,          CRS des Marechaux,,75012,PARIS,
